YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,SCR_TCH_SN,LN_AMT
201908,1005876,3,162657,01,21896,90000
201908,380759,3,143823,01,15873,500000
201912,1522763,3,80812,01,13704,500000
202006,1876407,3,185738,01,22312,1000000
202003,1875215,3,143472,01,8053,1000000
201908,0,1,135851,01,1992,70000
201912,500108,3,83502,01,13351,100000
201902,1306106,3,10509,01,13409,3000000
201910,1475750,3,138042,01,838,100000
201912,1114292,3,133485,01,20151,100000
202006,608927,3,72973,01,33448,700000
201907,1616405,3,13836,01,5148,300000
202006,991472,3,125413,01,1370,1000000
202006,0,1,104624,01,23278,100000
201912,1244695,3,193547,01,24985,1000000
201910,0,1,72317,01,11780,100000
202002,571637,3,150308,01,30843,300000
201808,1503298,3,60042,01,12002,30000
201811,1702363,3,8672,01,24611,100000
201902,47029,3,60029,01,6194,2000000
201907,1244695,3,193547,01,23150,500000
201906,0,1,135851,01,1992,70000
201901,289810,3,82649,01,10125,3000000
202001,1338382,3,193593,01,1905,200000
201810,1732432,3,42420,01,16045,200000
202003,1738590,3,107601,01,12924,600000
201905,1616734,3,117149,01,8421,80000
201912,1475750,3,138042,01,11892,200000
201911,1567267,3,102915,01,13784,3000000
202006,0,1,145489,01,29974,30000
201911,0,1,159100,01,9934,100000
201904,16350,3,143363,01,11715,700000
201811,955318,3,14127,01,29945,200000
201903,1503298,3,60042,01,12002,8000
202006,1141991,3,11644,01,16542,90000
201812,955318,3,14127,01,29945,200000
201906,1471772,3,162173,01,24937,200000
202006,1223564,3,183909,01,21012,200000
201912,295232,3,37868,01,6406,60000
201909,1442677,3,30396,01,30443,400000
202006,1442677,3,30396,01,30443,400000
201904,1876407,3,185738,01,28333,800000
201910,1616734,3,117149,01,25219,1000000
201901,1005876,3,162657,01,21896,90000
201903,0,1,184203,01,32115,100000
201905,1244695,3,193547,01,5716,900000
202006,0,1,169840,01,14748,100000
201905,875454,3,100999,01,18185,100000
201909,0,1,130258,01,16649,100000
201812,1438325,3,147770,01,11799,100000
201909,371455,3,15963,01,22255,90000
201809,1441434,3,112026,01,32057,400000
202006,196874,3,47159,01,19894,900000
201909,474852,3,138364,01,10046,200000
201909,1879475,3,83320,01,29583,600000
202004,1191712,3,87775,01,30426,400000
201911,1709752,3,139626,01,11441,400000
202005,196874,3,47159,01,19894,900000
201902,1567267,3,102915,01,13784,3000000
201906,242153,3,43141,01,13520,3000000
201812,1275870,3,76318,01,22168,400000
201810,19570,3,169811,01,27631,200000
201909,1938823,3,86662,01,12185,400000
202002,233600,3,34667,01,30622,400000
202003,449121,3,26043,01,30070,2000000
201810,504150,3,66676,01,13616,1000000
201911,1879475,3,83320,01,29583,600000
201910,1209288,3,138906,01,11418,1000000
201906,1475750,3,138042,01,22724,100000
201806,1117647,3,134963,01,15197,900000
201904,135631,3,117416,01,10659,200000
201812,1244695,3,193547,01,2836,600000
201806,1471772,3,162173,01,347,200000
202002,468256,3,69328,01,4613,3000000
201904,449121,3,26043,01,30222,3000000
201912,219940,3,34207,01,404,200000
201807,0,1,131948,01,26326,100000
201809,242153,3,43141,01,28137,2000000
201908,0,1,194014,01,20498,100000
201912,1437721,3,152180,01,22207,100000
201907,1468944,3,96367,01,12646,30000
201903,145268,3,127673,01,9955,400000
202004,1191712,3,87775,01,28438,500000
201905,449121,3,26043,01,1488,2000000
202001,1690394,3,77537,01,29057,400000
202004,1116429,3,60053,01,25512,7000
201906,1732140,3,123453,01,23260,700000
201807,1879475,3,83320,01,6526,900000
201907,493504,3,67000,01,3692,300000
201910,0,1,131948,01,7827,100000
201807,1475750,3,138042,01,14064,2000000
201910,0,1,31030,01,21498,100000
201810,641496,3,115401,01,21887,500000
202005,1471772,3,162173,01,4350,300000
201809,500108,3,83502,01,27526,3000000
201911,685675,3,122136,01,23876,100000
201812,1312871,3,108813,01,20600,1000000
202003,474083,3,180627,01,31272,500000
201904,0,1,31030,01,21498,100000
201911,955318,3,14127,01,25421,200000
201901,1732140,3,123453,01,3021,200000
201806,0,1,113540,01,5050,100000
201901,1503298,3,60042,01,12002,30000
202004,1189136,3,13699,01,3608,700000
201807,1114292,3,133485,01,18073,100000
201907,1879475,3,83320,01,23500,700000
201912,1030620,3,102964,01,27306,50000
201812,233483,3,9080,01,7960,300000
201812,500108,3,83502,01,27526,3000000
201910,0,1,101852,01,8955,100000
201908,1275870,3,76318,01,22981,400000
202005,233600,3,34667,01,12907,2000000
201909,1913925,3,179490,01,23099,300000
201906,112982,3,87224,01,25252,2000000
201912,371455,3,15963,01,22255,90000
201903,1616734,3,117149,01,8421,80000
201910,1141991,3,11644,01,13133,90000
201812,0,1,165120,01,10768,100000
201911,1702363,3,8672,01,8710,100000
201907,1690394,3,77537,01,21405,1000000
201810,468256,3,69328,01,9949,3000000
201806,353791,3,35435,01,30798,500000
201812,1938823,3,86662,01,27544,3000000
202002,242153,3,43141,01,1230,2000000
201912,875454,3,100999,01,12297,3000000
201907,1275870,3,76318,01,22168,400000
201812,1760166,3,36233,01,6596,1000000
202005,0,1,109859,01,8955,100000
201902,1114292,3,133485,01,18073,100000
201906,0,1,93980,01,8932,100000
201901,0,1,195138,01,4864,100000
202001,180996,3,132466,01,18458,60000
201902,123859,3,109168,01,12407,800000
201912,686922,3,104851,01,26562,100000
201901,1141991,3,11644,01,13162,90000
201807,335556,3,90260,01,18784,400000
201808,1438325,3,147770,01,11799,80000
202003,1306106,3,10509,01,31784,300000
201906,1141991,3,11644,01,23699,90000
201812,1030620,3,102964,01,10400,200000
202004,955318,3,14127,01,25421,200000
202006,449121,3,26043,01,6035,3000000
201901,123859,3,109168,01,12407,800000
201911,1116429,3,60053,01,13953,20000
201909,0,1,31030,01,21498,100000
201912,1438325,3,147770,01,22099,100000
201907,1649649,3,117102,01,12452,400000
201906,0,1,8951,01,14462,100000
201903,1455632,3,32748,01,15575,3000000
201902,1879475,3,83320,01,5377,2000000
201908,363310,3,182108,01,7133,600000
201904,641496,3,115401,01,23763,600000
202005,1471772,3,162173,01,24937,100000
202003,242153,3,43141,01,2040,500000
201909,0,1,86782,01,2992,100000
202004,1875215,3,143472,01,8053,1000000
202005,0,1,72036,01,17311,100000
201906,258076,3,75502,01,26168,400000
201906,602546,3,124133,01,24518,2000000
201911,0,1,29609,01,10937,100000
201911,0,1,194014,01,20498,100000
201912,1222502,3,170213,01,31567,500000
202001,556939,3,86293,01,8306,300000
202001,500108,3,83502,01,27526,3000000
202002,1876407,3,185738,01,12303,100000
201809,1116429,3,60053,01,8884,20000
202002,0,1,91616,01,24478,100000
201904,1189136,3,13699,01,23340,600000
201904,1892969,3,111414,01,5022,3000000
201901,641496,3,115401,01,32399,300000
201807,112982,3,87224,01,29268,2000000
201912,1117647,3,134963,01,15197,1000000
201909,1762179,3,80453,01,27661,40000
201909,641496,3,115401,01,23763,600000
202003,1191712,3,87775,01,24332,100000
201905,380759,3,143823,01,4906,300000
201807,1117647,3,134963,01,15197,900000
201809,0,1,115334,01,28567,100000
201903,1114292,3,133485,01,20151,100000
202005,1690394,3,77537,01,9992,1000000
201908,335659,3,139033,01,11662,200000
202003,0,1,117863,01,24952,100000
201806,151050,3,79699,01,11022,80000
202006,1312871,3,108813,01,16287,500000
201806,0,1,104624,01,29899,100000
202001,468256,3,69328,01,540,3000000
201906,686922,3,104851,01,26562,100000
201811,1005876,3,162657,01,21896,90000
202004,1717467,3,87364,01,25312,30000
201903,258076,3,75502,01,32239,400000
202003,1312871,3,108813,01,25734,1000000
201807,315491,3,89268,01,1457,3000000
201911,0,1,104600,01,33583,100000
201909,242153,3,43141,01,13520,3000000
202004,0,1,194014,01,20498,100000
202002,1928237,3,132888,01,26823,600000
201811,408383,3,135100,01,24,100000
202004,0,1,104600,01,33583,100000
202004,233600,3,34667,01,12907,2000000
201901,133481,3,165022,01,21564,90000
201806,0,1,184203,01,32115,100000
202002,365625,3,33824,01,20713,20000
201901,1306106,3,10509,01,13409,3000000
201903,1892969,3,111414,01,5022,3000000
202004,1189136,3,13699,01,27549,100000
201907,1117647,3,134963,01,25015,90000
201811,180996,3,132466,01,27561,70000
202006,449121,3,26043,01,30070,2000000
201812,0,1,176302,01,6253,100000
201904,602546,3,124133,01,16401,700000
201808,1312871,3,108813,01,20600,1000000
201908,1709752,3,139626,01,11441,400000
201810,1047379,3,130855,01,32488,20000
201812,691606,3,151141,01,6412,200000
202006,602546,3,124133,01,15901,2000000
201810,1191004,3,131103,01,2790,800000
202003,295232,3,37868,01,6406,60000
201811,1030620,3,102964,01,10400,200000
201811,1191004,3,131103,01,2790,800000
201806,0,1,104600,01,33392,100000
201904,1141991,3,11644,01,23699,90000
201905,1209288,3,138906,01,18427,1000000
201902,295232,3,37868,01,6041,60000
201811,1384429,3,115404,01,17097,500000
201902,0,1,115485,01,31412,20000
201912,233600,3,34667,01,30622,400000
201912,0,1,165120,01,6218,100000
202004,47029,3,60029,01,24940,1000000
201903,755861,3,112373,01,2443,50000
202004,1150988,3,130731,01,5701,3000000
201806,1442677,3,30396,01,30634,2000000
201902,151050,3,79699,01,11022,80000
201809,1167202,3,127783,01,8452,1000000
201808,641496,3,115401,01,21887,500000
201907,1475750,3,138042,01,22724,100000
201909,408383,3,135100,01,24,400000
201910,1475974,3,129270,01,19448,500000
202003,233600,3,34667,01,30622,400000
201806,19570,3,169811,01,27631,800000
201809,145268,3,127673,01,9955,400000
201812,1117647,3,134963,01,25015,90000
201904,1141991,3,11644,01,13162,90000
201901,12986,3,74655,01,11603,700000
201812,1522763,3,80812,01,702,500000
201901,371455,3,15963,01,14513,60000
201902,0,1,159100,01,14507,100000
201910,19570,3,169811,01,9433,3000000
201909,1306106,3,10509,01,28487,300000
201811,335556,3,90260,01,18784,600000
201906,1619156,3,158716,01,28806,3000000
201909,449121,3,26043,01,1488,2000000
201810,0,1,8951,01,25866,100000
201912,1892969,3,111414,01,5022,3000000
201907,1223564,3,183909,01,17940,200000
201905,1452211,3,174031,01,14220,70000
202003,573468,3,54149,01,17248,2000000
201910,743651,3,187994,01,17355,200000
201811,0,1,72317,01,24708,100000
201909,16350,3,143363,01,11715,600000
202002,1441434,3,112026,01,25296,200000
201806,602546,3,124133,01,33590,2000000
201911,1047379,3,130855,01,32888,20000
202003,133481,3,165022,01,10222,200000
201906,16350,3,143363,01,11715,700000
202005,0,1,130258,01,17060,100000
201809,1191712,3,87775,01,29948,200000
201903,0,1,159100,01,5742,100000
201907,0,1,47992,01,27711,80000
201907,289810,3,82649,01,1526,600000
201810,1475750,3,138042,01,14064,2000000
201812,363310,3,182108,01,18703,500000
202004,627538,3,71652,01,24780,400000
201910,1173610,3,8347,01,2281,3000000
202002,133481,3,165022,01,20098,600000
202004,877059,3,31886,01,23595,1000000
201905,19570,3,169811,01,27631,400000
201902,289810,3,82649,01,10125,3000000
201912,1928237,3,132888,01,26823,600000
201903,1702363,3,8672,01,24611,100000
201810,1781911,3,179060,01,21445,3000000
201902,755861,3,112373,01,2443,40000
201908,250349,3,109734,01,24587,1000000
201905,668951,3,146022,01,33074,40000
201904,1471772,3,162173,01,32359,200000
201905,641496,3,115401,01,32399,300000
202002,1141991,3,11644,01,13133,90000
201905,991472,3,125413,01,27047,700000
202006,1441093,3,77701,01,1663,80000
201810,1244695,3,193547,01,2836,600000
201910,0,1,130258,01,16649,100000
201809,1141991,3,11644,01,13162,90000
201806,1732140,3,123453,01,103,800000
201906,449121,3,26043,01,1488,2000000
201903,1047379,3,130855,01,32888,10000
201912,691606,3,151141,01,5205,1000000
202005,1938823,3,86662,01,10824,3000000
201909,1875215,3,143472,01,8053,1000000
202003,0,1,86782,01,2992,100000
201907,0,1,132448,01,16605,90000
201808,1222502,3,170213,01,31567,500000
201808,335556,3,90260,01,18784,400000
202002,602546,3,124133,01,31680,400000
201904,0,1,115485,01,31412,20000
201901,145268,3,127673,01,9955,400000
202002,1047379,3,130855,01,4686,200000
201906,327705,3,110157,01,25051,30000
201909,0,1,29609,01,10937,100000
202001,1191004,3,131103,01,18575,1000000
201812,1690394,3,77537,01,29057,400000
201806,602546,3,124133,01,16852,700000
201908,755861,3,112373,01,2443,50000
202006,0,1,134590,01,28246,20000
202006,0,1,3211,01,31075,50000
202004,0,1,73170,01,7949,30000
202006,0,1,190418,01,30374,60000
202003,1523929,3,36384,01,15341,2000000
202006,242153,3,43141,01,10883,700000
201812,1114292,3,133485,01,18073,100000
201807,0,1,115334,01,28567,100000
201907,1117647,3,134963,01,20189,1000000
201808,468256,3,69328,01,9949,3000000
202005,1306106,3,10509,01,32048,3000000
201903,0,1,88618,01,9959,100000
201912,363310,3,182108,01,9131,300000
201911,1189136,3,13699,01,23340,700000
201906,468256,3,69328,01,540,3000000
201911,1690394,3,77537,01,29057,400000
202003,0,1,176302,01,31886,100000
201806,1222502,3,170213,01,31567,500000
202006,1690394,3,77537,01,9992,1000000
202003,0,1,72036,01,17311,100000
201911,258076,3,75502,01,26168,400000
202004,991472,3,125413,01,1370,1000000
201911,311918,3,78293,01,2298,600000
201912,1709752,3,139626,01,11441,400000
201905,210882,3,174288,01,18883,1000000
201807,1616734,3,117149,01,2881,1000000
201810,320986,3,118533,01,31955,90000
201907,1938823,3,86662,01,27544,3000000
201812,219940,3,34207,01,404,200000
201912,1117647,3,134963,01,21076,2000000
202004,151050,3,79699,01,1486,200000
201911,1471772,3,162173,01,22510,2000000
201808,449121,3,26043,01,2048,3000000
201907,151050,3,79699,01,1486,200000
201905,1030620,3,102964,01,18326,80000
201812,0,1,159100,01,5742,100000
201810,1503298,3,60042,01,12002,20000
201909,1732432,3,42420,01,16045,90000
201811,500108,3,83502,01,13351,100000
201911,743651,3,187994,01,17355,200000
201905,0,1,153495,01,16831,100000
201812,1475750,3,138042,01,4446,400000
201907,1709752,3,139626,01,11441,400000
201902,1338382,3,193593,01,1905,300000
201904,1616405,3,13836,01,5148,300000
202006,258076,3,75502,01,339,400000
201902,602546,3,124133,01,33590,2000000
201809,135631,3,117416,01,15674,200000
201901,1452211,3,174031,01,14220,70000
201907,371455,3,15963,01,22255,100000
202002,1732432,3,42420,01,16045,90000
202003,1849960,3,27790,01,31932,3000000
202004,1275870,3,76318,01,22981,800000
202005,1709752,3,139626,01,11441,1000000
201907,1805344,3,51868,01,16412,200000
202001,363310,3,182108,01,9131,300000
201910,474852,3,138364,01,10046,200000
201911,449121,3,26043,01,1488,2000000
201909,1475974,3,129270,01,19448,500000
202003,1191004,3,131103,01,18575,1000000
201912,0,1,88381,01,25610,100000
202002,0,1,153495,01,62,100000
201911,123859,3,109168,01,20097,800000
202001,1522763,3,80812,01,13704,500000
201908,0,1,72317,01,24708,100000
201907,145268,3,127673,01,9955,400000
201912,0,1,184203,01,32115,100000
201907,295232,3,37868,01,6041,60000
201809,474852,3,138364,01,17404,200000
202004,602546,3,124133,01,15901,2000000
202006,1702363,3,8672,01,8710,100000
201909,991472,3,125413,01,1370,700000
201806,1732140,3,123453,01,13020,600000
201902,1616734,3,117149,01,2881,1000000
202006,877059,3,31886,01,23595,1000000
201902,955318,3,14127,01,29945,200000
201908,0,1,29609,01,10937,100000
202005,133481,3,165022,01,10222,200000
201912,0,1,3211,01,31075,50000
202002,0,1,115334,01,21614,50000
201911,0,1,103045,01,32370,40000
201901,0,1,165120,01,10768,100000
201812,0,1,93980,01,8932,100000
201912,133481,3,165022,01,6345,40000
201911,449121,3,26043,01,6035,3000000
201911,1315799,3,1785,01,13324,400000
201912,1503298,3,60042,01,30928,6000
201907,1732140,3,123453,01,14163,200000
201810,1938823,3,86662,01,27544,3000000
201809,0,1,155902,01,18423,100000
201909,0,1,103045,01,32370,40000
201904,0,1,153218,01,23606,10000
201812,151050,3,79699,01,11022,90000
201903,1117647,3,134963,01,20189,600000
201902,1732140,3,123453,01,23260,700000
201902,0,1,8951,01,25866,100000
201907,1732140,3,123453,01,5975,100000
201807,556939,3,86293,01,12669,300000
201808,0,1,104600,01,33392,100000
201901,258076,3,75502,01,32239,400000
202001,112982,3,87224,01,25252,2000000
202005,0,1,24457,01,17227,100000
201909,123859,3,109168,01,20097,800000
201808,0,1,47992,01,27711,100000
201912,0,1,194014,01,20498,100000
201806,1616734,3,117149,01,2881,1000000
201906,556939,3,86293,01,19361,400000
202006,19570,3,169811,01,3079,3000000
201908,948786,3,131184,01,25106,80000
202004,1306106,3,10509,01,25462,1000000
201911,1471772,3,162173,01,4350,300000
201909,327705,3,110157,01,25051,30000
201808,19570,3,169811,01,27631,200000
201903,1879475,3,83320,01,11451,200000
201912,556939,3,86293,01,19361,400000
202005,1312871,3,108813,01,16287,500000
201903,112982,3,87224,01,25252,2000000
202003,0,1,159100,01,9934,100000
201912,0,1,176302,01,31886,100000
202005,1690394,3,77537,01,29057,400000
201909,335556,3,90260,01,4071,400000
201906,1702363,3,8672,01,24611,100000
201908,1875215,3,143472,01,8053,1000000
201903,363310,3,182108,01,19009,500000
201808,289810,3,82649,01,25291,3000000
201910,1475750,3,138042,01,11892,300000
202005,0,1,195138,01,4864,100000
201902,1471772,3,162173,01,32359,200000
202002,1116429,3,60053,01,25512,7000
201909,1619156,3,158716,01,28806,3000000
202001,627538,3,71652,01,24780,500000
201905,686922,3,104851,01,7337,100000
201907,1338382,3,193593,01,1905,300000
202003,1879475,3,83320,01,29583,400000
201910,1475974,3,129270,01,6510,40000
