YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,GRNT_CD,GRNT_AMT,GRNT_DT
201912,31922,1,21,7495664,0,0033,3000000,201908
201905,643096,1,12,2645019,0,0033,10000,201208
201910,57492,1,01,201791,0,0033,10000,201608
201806,913160,1,12,3754321,0,0033,300000,201511
201807,714605,1,12,3414690,0,0033,20000,200501
202004,1674205,1,01,5691038,0,0033,8000,201910
202002,380830,1,24,5550137,0,0033,5000,201903
202005,1881891,1,24,1435603,0,0033,3000,201603
201806,1492162,1,03,8265026,0,0033,20000,200501
201909,1850290,1,03,4839997,0,0033,60000,200603
201910,1190005,1,01,2552486,0,0033,100,200712
201903,223979,1,12,9902480,0,0033,80000,201409
201906,1171606,1,01,6159482,0,0033,300000,201403
201901,1277006,1,01,8352200,0,0033,10000,201801
202001,1750060,1,17,2737521,0,0033,70000,201703
202005,167950,1,03,7889971,0,0033,5000,201209
201810,167046,1,12,5835610,0,0033,200000,200501
202006,1923224,1,01,654684,0,0033,2000000,202005
201912,183610,1,01,1192714,0,0033,600000,201706
202005,788353,1,12,9733099,0,0033,100000,201811
201904,279141,1,17,5869073,0,0033,90000,201712
201807,314604,1,12,2366696,0,0033,30000,201512
201806,1714896,1,12,5312123,0,0033,100000,200603
201905,418983,1,01,117627,0,0033,6000,201903
202003,755473,1,01,7514765,0,0033,4000,201402
201904,167046,1,12,5835610,0,0033,200000,200501
201810,376463,1,01,2299025,0,0033,200000,200911
201908,1582418,1,03,5944357,0,0033,100,200501
201901,607285,1,12,863615,0,0033,20000,201804
202003,1334987,1,03,875032,0,0033,100,200606
201902,1634698,1,03,5140047,0,0033,100,200501
201912,1194333,1,03,6712608,0,0033,100,200705
202001,1042032,1,12,5661824,0,0033,90000,201907
201806,994738,1,12,5666183,0,0033,100000,201607
202003,1277006,1,12,2385167,0,0033,90000,201801
201808,1124331,1,12,8635470,0,0033,60000,201702
201904,1643484,1,01,7185030,0,0033,60000,201904
201902,1714896,1,12,9062790,0,0033,10000,200906
202001,1240432,1,12,2754792,0,0033,300000,201405
202004,1881891,1,24,1435603,0,0033,3000,201603
202006,935254,1,05,637818,0,0033,40000,201806
201911,1745253,1,12,8617222,0,0033,50000,200909
201909,1038414,1,12,4399814,0,0033,100000,200705
201908,988796,1,16,7677168,0,0033,100000,201802
202002,1124331,1,12,8635470,0,0033,50000,201702
201906,421038,1,17,1238349,0,0033,10000,201805
201906,145370,1,12,2903042,0,0033,30000,201701
201904,1278794,1,16,8863398,0,0033,9000,201505
201808,1243215,1,17,9685154,0,0033,80000,201609
201808,913160,1,12,9753196,0,0033,30000,201707
202005,705714,1,12,32252,0,0033,20000,201603
201812,729839,1,12,4719008,0,0033,30000,201603
202002,1942354,1,01,4371171,0,0033,20000,200607
201910,882801,1,03,9095043,0,0033,3000,200501
202004,794699,1,12,161710,0,0033,100000,201803
201811,357864,1,03,930202,0,0033,40000,200501
201912,301902,1,12,6770745,0,0033,100000,201507
202002,1494248,1,03,8618843,0,0033,30000,200607
202004,393123,1,12,4186989,0,0033,30000,202002
201809,97198,1,17,1763400,0,0033,9000,201310
201903,623363,1,21,459136,0,0033,3000000,201902
201901,848853,1,01,2585968,0,0033,400000,200910
201901,1578733,1,12,6789797,0,0033,60000,201805
202004,1239593,1,01,1960198,0,0033,100,200802
201911,728960,1,01,3886425,0,0033,3000,201810
201902,273563,1,12,2830430,0,0033,50000,201401
201908,1923224,1,12,1756959,0,0033,2000000,201804
201812,1211383,1,12,1709181,0,0033,7000,201301
201912,768803,1,03,2428250,0,0033,100,201001
201910,1835543,1,03,2867887,0,0033,30000,200501
201809,376463,1,12,8227254,0,0033,400000,200804
201910,1952789,1,12,4183509,0,0033,20000,200905
202001,879755,1,01,8793082,0,0033,50000,201806
201809,1067877,1,12,1366602,0,0033,60000,201802
201911,920907,1,16,3838026,0,0033,80000,201803
201902,301902,1,12,6770745,0,0033,100000,201507
201812,1326728,1,01,4334529,0,0033,80000,201712
202003,1769080,1,01,3538555,0,0033,2000000,200810
201910,183610,1,12,6109372,0,0033,50000,201909
201806,879755,1,01,8793082,0,0033,90000,201806
201910,208678,1,03,1226637,0,0033,100,200604
202006,873656,1,17,286578,0,0033,10000,201804
201902,1503378,1,16,2472939,0,0033,60000,201612
202001,64909,1,12,9437206,0,0033,300000,201803
201806,396442,1,17,7507779,0,0033,2000,201508
201905,1748100,1,12,709674,0,0033,300000,200809
201905,1224164,1,01,8294066,0,0033,2000000,201104
201812,268040,1,12,3230650,0,0033,90000,201710
201807,550511,1,12,1644093,0,0033,10000,200501
201907,728960,1,12,5921117,0,0033,30000,201311
201809,1171606,1,17,2283153,0,0033,4000,201603
201908,346566,1,12,8855366,0,0033,100000,201701
201807,185715,1,03,3437531,0,0033,100,200609
201912,1326728,1,16,8571331,0,0033,10000,201708
201909,197034,1,24,3122094,0,0033,9000,201606
202001,972078,1,12,3075796,0,0033,10000,201504
201808,760141,1,01,6671713,0,0033,100,200611
201806,183744,1,05,9005943,0,0033,20000,201605
201806,459181,1,16,8107645,0,0033,20000,201804
201910,56995,1,12,1173044,0,0033,30000,200501
201811,1133606,1,17,5373180,0,0033,100000,201707
201909,441234,1,17,5061378,0,0033,80000,201801
202002,1190005,1,01,2552486,0,0033,100,200712
201911,1240432,1,01,4873683,0,0033,300000,201805
201905,1184731,1,01,6206867,0,0033,3000000,201904
201807,786040,1,16,8216444,0,0033,10000,201803
201809,433738,1,12,9561112,0,0033,6000,200501
201808,268913,1,03,3684806,0,0033,100,200501
201902,1923224,1,12,1756959,0,0033,2000000,201804
202004,1619378,1,16,5816756,0,0033,500,201708
201901,441234,1,17,5061378,0,0033,90000,201801
201806,1882416,1,03,2091968,0,0033,20000,200501
202005,617399,1,12,498124,0,0033,90000,201905
202005,574414,1,12,3411560,0,0033,8000,200501
201905,465344,1,17,4636127,0,0033,10000,201802
201905,373764,1,01,2463425,0,0033,200000,201707
201906,1240432,1,12,2754792,0,0033,300000,201405
201909,1799467,1,03,6076300,0,0033,1000000,201903
201907,1151490,1,12,8661314,0,0033,90000,201609
201908,230963,1,01,710562,0,0033,600000,201902
201906,644637,1,24,5099683,0,0033,5000,201607
202002,1004528,1,12,2681129,0,0033,4000,201204
201910,183610,1,01,1192714,0,0033,600000,201706
202004,1000448,1,12,9420532,0,0033,100000,200501
201907,1044502,1,12,1238071,0,0033,40000,201311
202004,336459,1,12,4185804,0,0033,3000,201705
201808,263369,1,16,2881392,0,0033,100000,201705
201807,224215,1,12,3559056,0,0033,600000,201707
201909,1532126,1,21,1141429,0,0033,100000,201809
201901,1486629,1,01,4208635,0,0033,200000,201808
201809,805778,1,12,318773,0,0033,60000,201708
201901,1680180,1,01,9748956,0,0033,100000,200501
202004,1770523,1,12,9926634,0,0033,200000,200905
202001,871806,1,17,7582924,0,0033,30000,201912
201807,1123210,1,01,10018123,0,0033,7000,201703
201903,336459,1,01,1201914,0,0033,300000,200801
201901,1155579,1,16,1718747,0,0033,10000,201901
201808,1952789,1,12,4183509,0,0033,20000,200905
201807,972078,1,12,3075796,0,0033,20000,201504
201905,662505,1,12,5474607,0,0033,50000,200901
202005,1077299,1,12,406588,0,0033,60000,201701
202001,1537007,1,12,3328950,0,0033,20000,201605
201901,529756,1,01,9237981,0,0033,800000,201712
202003,1671539,1,12,3484395,0,0033,20000,201306
201904,1391619,1,12,903248,0,0033,30000,201711
201911,1923224,1,03,1497012,0,0033,3000000,201807
201911,848853,1,01,2585968,0,0033,200000,200910
202003,728960,1,12,5921117,0,0033,30000,201311
201907,949373,1,21,3884324,0,0033,3000000,201901
202002,1673396,1,16,2813472,0,0033,50000,201810
201910,1745042,1,17,3758908,0,0033,90000,201702
202004,783014,1,16,6938981,0,0033,40000,202001
201912,853421,1,01,3676551,0,0033,100000,201802
201808,845413,1,12,7644574,0,0033,30000,201602
202005,662250,1,12,9793274,0,0033,100000,201106
201908,1171606,1,01,4165989,0,0033,400000,201112
201903,329412,1,01,5017031,0,0033,300000,201110
202001,1770523,1,12,9926634,0,0033,200000,200905
201806,1678364,1,17,2311627,0,0033,1000,201308
201808,1745042,1,01,9689347,0,0033,10000,201706
201901,208678,1,03,1226637,0,0033,100,200604
201810,336459,1,01,1201914,0,0033,300000,200801
202004,49170,1,01,9838880,0,0033,2000000,201504
201807,1910201,1,12,70182,0,0033,200000,200501
201809,330946,1,08,8874214,0,0033,7000,200501
201806,278998,1,01,1069164,0,0033,50000,201708
202001,786592,1,12,3093927,0,0033,40000,201302
201810,1287067,1,13,2671507,0,0033,200000,201803
201811,1720362,1,08,8259212,0,0033,40000,200501
201907,608729,1,03,8153107,0,0033,2000000,201904
202006,1549991,1,12,4182987,0,0033,10000,201512
201808,1274103,1,03,4079208,0,0033,10000,200503
201810,786592,1,05,7596719,0,0033,30000,201608
201906,867781,1,12,1241169,0,0033,200000,201611
201811,1099164,1,12,9060262,0,0033,700000,201605
201812,1619378,1,01,9233206,0,0033,200000,201506
201810,872655,1,03,1321618,0,0033,100,201108
201906,1673396,1,01,7103610,0,0033,20000,201411
201905,1930469,1,01,6863898,0,0033,20000,201605
201905,845693,1,03,9404925,0,0033,100,200501
201812,104338,1,01,2678054,0,0033,4000,200501
201904,608729,1,03,8153107,0,0033,2000000,201904
201905,1874109,1,03,3336630,0,0033,100,200908
201905,949373,1,21,3176119,0,0033,4000000,201905
201905,1121864,1,12,6407782,0,0033,200000,201305
201907,1617891,1,01,2785876,0,0033,60000,201902
202006,1477900,1,12,4032215,0,0033,30000,202006
201909,1436447,1,01,2697801,0,0033,400000,201711
201907,380830,1,24,1412557,0,0033,5000,201609
201806,1133606,1,17,5373180,0,0033,100000,201707
201810,848545,1,01,9519511,0,0033,10000,201308
201904,541452,1,12,3972835,0,0033,30000,201711
201912,336459,1,12,8154133,0,0033,40000,200501
201907,1687943,1,24,8821423,0,0033,4000,201304
201812,559043,1,03,6885638,0,0033,6000,200501
201809,78720,1,12,7698898,0,0033,40000,201611
201901,443022,1,03,4581594,0,0033,100,200501
201812,882801,1,03,9095043,0,0033,3000,200501
201907,1043657,1,01,970990,0,0033,2000,201809
201908,1417273,1,05,5942921,0,0033,70000,201602
201809,800792,1,12,7580394,0,0033,700000,200501
201911,954364,1,12,7074066,0,0033,200000,200709
202006,976310,1,03,8566384,0,0033,100,200910
201908,1523847,1,01,3410305,0,0033,600000,201905
201911,872655,1,03,1321618,0,0033,100,201108
201910,1209681,1,12,4778374,0,0033,5000000,201603
201903,853421,1,01,3676551,0,0033,200000,201802
201906,1232297,1,17,1213293,0,0033,100000,201708
201904,118296,1,03,6700813,0,0033,20000,201010
201812,376463,1,01,7383597,0,0033,70000,201709
201810,1751673,1,01,4514917,0,0033,4000,200805
202004,396442,1,01,4201313,0,0033,600000,201012
201910,848853,1,01,4591167,0,0033,10000,201106
201809,1704882,1,03,8830733,0,0033,20000,200501
201902,1651459,1,05,3848850,0,0033,30000,201712
201909,1751673,1,01,4514917,0,0033,4000,200805
202004,785936,1,12,3480105,0,0033,800000,201803
201908,1485255,1,05,3973636,0,0033,20000,201807
201806,1123210,1,01,10018123,0,0033,7000,201703
201808,956894,1,03,8130098,0,0033,4000,200501
201808,662505,1,21,2041482,0,0033,50000,201206
201907,662250,1,12,9793274,0,0033,100000,201106
201902,1171606,1,01,4165989,0,0033,500000,201112
201908,1867848,1,24,5579832,0,0033,9000000,201901
201808,541064,1,03,656521,0,0033,10000,200501
201912,380830,1,24,5550137,0,0033,5000,201903
202004,1745253,1,12,8617222,0,0033,50000,200909
201812,1931414,1,12,1559367,0,0033,40000,201402
201811,1532126,1,21,6461554,0,0033,2000000,201809
201809,362395,1,17,4048240,0,0033,30000,201702
201811,264512,1,03,604737,0,0033,20000,200501
202005,1596650,1,12,8564733,0,0033,50000,201704
202006,1951799,1,12,2018608,0,0033,20000,200606
201808,1287705,1,01,5052987,0,0033,30000,200805
201905,57492,1,01,201791,0,0033,10000,201608
201908,1473330,1,17,9105141,0,0033,40000,201809
201904,1673396,1,03,23111,0,0033,900000,201808
201809,1417847,1,12,8030741,0,0033,200000,201606
202004,402372,1,01,5225289,0,0033,4000,201207
201907,1770523,1,12,9926634,0,0033,200000,200905
202005,462087,1,03,1161248,0,0033,100,201206
202004,848853,1,01,2585968,0,0033,200000,200910
201904,1838191,1,12,1845125,0,0033,200000,201710
201904,1503378,1,16,2472939,0,0033,50000,201612
202001,455972,1,03,2539454,0,0033,10000,200508
201908,1753545,1,12,3971241,0,0033,10000,201508
201912,1661417,1,24,4596185,0,0033,5000,201904
201810,1571650,1,01,5774266,0,0033,700000,200912
202006,167950,1,03,7889971,0,0033,5000,201209
201806,1232297,1,17,1213293,0,0033,200000,201708
201809,443667,1,12,1722257,0,0033,400000,201708
202002,520726,1,16,6048428,0,0033,60000,201909
201911,1116255,1,01,8617494,0,0033,10000,200501
201908,106119,1,03,5197421,0,0033,6000,200509
201906,865575,1,12,9525174,0,0033,20000,201603
202003,111196,1,01,5647956,0,0033,100,201907
201808,1504817,1,03,4342808,0,0033,100,200501
201809,672092,1,12,5954607,0,0033,20000,201310
201907,1334987,1,03,875032,0,0033,100,200606
201901,346566,1,12,8855366,0,0033,100000,201701
202001,1326728,1,17,4581823,0,0033,30000,201411
201903,731945,1,03,6804417,0,0033,300000,200611
201910,555603,1,12,8503980,0,0033,200000,200902
201808,1256724,1,12,4704880,0,0033,2000,200501
201807,1718620,1,03,664726,0,0033,100,201205
201909,1860234,1,01,4532170,0,0033,4000,200501
201812,1937528,1,17,6887867,0,0033,6000,201612
201911,402372,1,12,9043177,0,0033,30000,201207
201908,705714,1,01,4943118,0,0033,10000,201603
202001,329412,1,12,9809412,0,0033,100000,201110
201907,1583144,1,17,3761592,0,0033,40000,201811
201905,1067485,1,12,411677,0,0033,100000,201809
201811,1413331,1,01,8153490,0,0033,40000,201802
201902,578755,1,03,1614532,0,0033,2000,200501
201905,223979,1,12,9902480,0,0033,80000,201409
201806,853421,1,01,3676551,0,0033,200000,201802
201911,1326728,1,16,8571331,0,0033,10000,201708
201910,1280912,1,03,9749251,0,0033,100,200501
201812,279780,1,01,1975146,0,0033,70000,201111
201807,276238,1,17,1743862,0,0033,20000,201712
201909,1745042,1,17,9082342,0,0033,200000,201702
201902,1486628,1,01,9627993,0,0033,100000,200501
201811,1582418,1,03,5944357,0,0033,100,200501
201908,510770,1,24,7626885,0,0033,2000,201506
202003,1101149,1,01,7273966,0,0033,100000,201906
201904,1072957,1,03,298505,0,0033,7000,200711
202003,1042032,1,01,9143999,0,0033,10000,201907
202006,1784042,1,12,8461339,0,0033,30000,201911
201909,1583144,1,17,3761592,0,0033,40000,201811
201811,1437023,1,16,66989,0,0033,50000,201702
201909,1670517,1,24,4422084,0,0033,4000,201505
201907,1850766,1,01,5694687,0,0033,40000,201710
201906,1326728,1,16,8571331,0,0033,20000,201708
201907,345866,1,21,5594361,0,0033,200000,201303
201910,353014,1,12,6671002,0,0033,20000,201506
202005,1937528,1,12,9707572,0,0033,500000,200910
201907,1455069,1,12,3079960,0,0033,100000,201701
201901,230963,1,17,4622450,0,0033,9000,201504
202005,1391854,1,03,4449879,0,0033,100,200501
201810,1340176,1,01,7753685,0,0033,60000,201707
201904,949998,1,01,5401794,0,0033,40000,200812
201810,935254,1,05,637818,0,0033,60000,201806
201910,1019319,1,12,7500003,0,0033,2000,200806
202002,887760,1,12,3052188,0,0033,100000,201812
201810,1933177,1,17,5022045,0,0033,5000,201607
202004,1935311,1,24,5916387,0,0033,6000,200501
201906,1537007,1,12,3328950,0,0033,20000,201605
201910,1101149,1,01,7273966,0,0033,70000,201906
201808,185715,1,03,3437531,0,0033,100,200609
201811,1750060,1,01,9936417,0,0033,4000000,200501
201904,49170,1,01,9838880,0,0033,2000000,201504
202002,1769080,1,12,3632465,0,0033,1000000,200501
201910,1619378,1,01,9233206,0,0033,200000,201506
202005,1500128,1,03,5323880,0,0033,60000,201408
201807,935254,1,01,4211034,0,0033,600000,201505
201807,1542773,1,01,5687077,0,0033,30000,201310
201812,648882,1,17,2109768,0,0033,20000,201806
201901,276238,1,17,1743862,0,0033,10000,201712
201908,913160,1,12,4413961,0,0033,400000,200911
201912,330946,1,08,6827853,0,0033,20000,200501
201905,1869223,1,12,9438850,0,0033,40000,200501
201810,381672,1,01,7334376,0,0033,900000,201407
201905,71799,1,01,4907357,0,0033,5000,201503
201902,1175281,1,12,126761,0,0033,80000,201812
201808,1850766,1,17,226611,0,0033,20000,201609
201909,1413331,1,01,8153490,0,0033,30000,201802
202001,729839,1,12,4719008,0,0033,10000,201603
201910,1252953,1,05,1636943,0,0033,10000,201806
201903,885766,1,12,1594679,0,0033,300000,200501
201901,1417273,1,01,3700721,0,0033,2000000,201208
201902,1008783,1,03,396555,0,0033,10000,200802
201910,396442,1,01,4201313,0,0033,600000,201012
201911,516198,1,16,6135205,0,0033,200000,201806
201811,1043657,1,01,970990,0,0033,2000,201809
201910,263369,1,16,1305026,0,0033,30000,201501
201910,1358701,1,17,1999797,0,0033,30000,201710
201811,880988,1,12,748794,0,0033,100000,201202
201812,1331735,1,12,241066,0,0033,300000,200501
201902,64016,1,12,7268819,0,0033,6000,200807
201907,185715,1,03,3437531,0,0033,100,200609
201909,421038,1,17,1238349,0,0033,9000,201805
201808,1437023,1,12,3749140,0,0033,30000,201705
201810,963482,1,12,3423741,0,0033,900000,201508
201806,671374,1,01,2108696,0,0033,100,200912
201903,378960,1,03,4165104,0,0033,100,200809
201810,1673396,1,16,2813472,0,0033,70000,201810
201901,888652,1,01,6921445,0,0033,100000,201511
201905,1010444,1,03,2324287,0,0033,2000,200612
201912,1910201,1,01,5651299,0,0033,10000,201307
202005,1403781,1,03,884207,0,0033,5000000,202005
201907,1000448,1,12,9420532,0,0033,300000,200501
201807,1583005,1,12,1487289,0,0033,20000,201611
201812,1277298,1,01,364194,0,0033,2000000,200803
201907,1437023,1,12,3749140,0,0033,20000,201705
201901,848545,1,12,1727041,0,0033,60000,201206
201909,1011342,1,24,5306027,0,0033,6000,201805
201902,529756,1,01,9237981,0,0033,800000,201712
201909,1651459,1,05,1814706,0,0033,10000,201805
201912,225761,1,01,2008277,0,0033,200000,200601
201807,171625,1,12,8084558,0,0033,6000,200501
201811,1273016,1,03,8569228,0,0033,100,200609
201902,1390676,1,21,7614084,0,0033,700000,201203
201907,1933177,1,17,5022045,0,0033,500,201607
201904,1326728,1,01,4334529,0,0033,80000,201712
201907,572116,1,12,1984633,0,0033,10000,201504
202004,296209,1,21,2535658,0,0033,100,200801
201808,1932124,1,01,5419367,0,0033,40000,201801
202005,867781,1,01,8059589,0,0033,200000,201710
201912,261299,1,21,5630351,0,0033,2000,200501
201910,1334987,1,03,875032,0,0033,100,200606
201903,1243215,1,17,9685154,0,0033,60000,201609
201904,1171606,1,12,7064389,0,0033,500000,200501
201903,879755,1,01,8434085,0,0033,200000,201901
201901,224215,1,12,3559056,0,0033,600000,201707
202004,1028755,1,01,1093277,0,0033,20000,201606
201903,973213,1,12,6916217,0,0033,9000,200501
201902,268913,1,03,3684806,0,0033,100,200501
201911,1184731,1,01,6206867,0,0033,3000000,201904
201806,865575,1,12,9525174,0,0033,20000,201603
201911,788353,1,12,9733099,0,0033,100000,201811
202001,1352270,1,01,8706624,0,0033,4000,200804
201912,960156,1,12,9287091,0,0033,80000,200501
